Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
2.006696982691207509e+01,-1.075658908968446070e+00,3.123517611127891502e+00,-2.518919088743492907e+01,-9.239196468224466496e-01
2.007660351381889896e+01,-1.076107879547188118e+00,3.123576385878899409e+00,-2.521368572869911873e+01,-9.261861539783647901e-01
2.008623720072572283e+01,-1.076552992081795113e+00,3.123635056861869597e+00,-2.523815148196336011e+01,-9.284425085251580834e-01
2.009587088763254670e+01,-1.076994038800542564e+00,3.123693632079982407e+00,-2.526258495439876484e+01,-9.306890478034068881e-01
2.010550457453936701e+01,-1.077430808040642951e+00,3.123752102950128062e+00,-2.528698479746775263e+01,-9.329262617640651234e-01
2.011513826144619088e+01,-1.077863161619373233e+00,3.123810446597086621e+00,-2.531135194219523754e+01,-9.351546580661197483e-01
2.012477194835301120e+01,-1.078291089926772583e+00,3.123868632541435542e+00,-2.533568934987329868e+01,-9.373746203311948966e-01
2.013440563525983862e+01,-1.078714727792512429e+00,3.123926631753538796e+00,-2.536000114674251193e+01,-9.395863023211525888e-01
2.014403932216665893e+01,-1.079134326107705988e+00,3.123984425313574675e+00,-2.538429139803287171e+01,-9.417895903716813066e-01
2.015367300907348280e+01,-1.079550187696602936e+00,3.124042010026390592e+00,-2.540856288823814779e+01,-9.439841461074971463e-01
2.016330669598030312e+01,-1.079962586905721889e+00,3.124099399260316545e+00,-2.543281627621776408e+01,-9.461695173255360025e-01
2.017294038288712699e+01,-1.080371697441798950e+00,3.124156618732804702e+00,-2.545704988409910641e+01,-9.483452842174553421e-01
2.018257406979395086e+01,-1.080777550570339418e+00,3.124213698510455828e+00,-2.548126019002403098e+01,-9.505111971012325522e-01
2.019220775670077472e+01,-1.081180036592828575e+00,3.124270663654459490e+00,-2.550544288281894367e+01,-9.526672639611875049e-01
2.020184144360759859e+01,-1.081578949335901596e+00,3.124327526367194796e+00,-2.552959416545029114e+01,-9.548137608452308411e-01
2.021147513051441891e+01,-1.081974060226611023e+00,3.124384282048674688e+00,-2.555371191579759937e+01,-9.569511612114267596e-01
2.022110881742124278e+01,-1.082365199419702106e+00,3.124440910485734690e+00,-2.557779635247454308e+01,-9.590800047750497326e-01
2.023074250432806309e+01,-1.082752319189387746e+00,3.124497381831815357e+00,-2.560184999952506146e+01,-9.612007449015161908e-01
2.024037619123488696e+01,-1.083135520117750161e+00,3.124553665568257532e+00,-2.562587695372936025e+01,-9.633136204646555178e-01
2.025000987814171083e+01,-1.083515031910367687e+00,3.124609739718144930e+00,-2.564988166911799183e+01,-9.654185911472640269e-01
2.025964356504853470e+01,-1.083891154515158384e+00,3.124665597494832969e+00,-2.567386762134274392e+01,-9.675153563657188371e-01
2.026927725195535501e+01,-1.084264177388960304e+00,3.124721249340059792e+00,-2.569783625441835895e+01,-9.696034529216608355e-01
2.027891093886217888e+01,-1.084634301517716448e+00,3.124776719708222128e+00,-2.572178653095016188e+01,-9.716824026415228355e-01
2.028854462576900275e+01,-1.085001588058789768e+00,3.124832039557900565e+00,-2.574571522773307564e+01,-9.737518658743662403e-01
2.029817831267582662e+01,-1.085365949431956745e+00,3.124887236829076098e+00,-2.576961789473701359e+01,-9.758117545110527313e-01
2.030781199958265049e+01,-1.085727185767649150e+00,3.124942327810451559e+00,-2.579349019416259736e+01,-9.778622699612069535e-01
2.031744568648947080e+01,-1.086085055757664897e+00,3.124997312041467801e+00,-2.581732921852027829e+01,-9.799038538637989681e-01
2.032707937339629467e+01,-1.086439360382299046e+00,3.125052172323621757e+00,-2.584113438900994453e+01,-9.819370655693315797e-01
2.033671306030311499e+01,-1.086790013955841738e+00,3.125106879859434361e+00,-2.586490765840378714e+01,-9.839624227151395619e-01
2.034634674720993885e+01,-1.087137080702188285e+00,3.125161402968806623e+00,-2.588865295021805224e+01,-9.859802527373046077e-01
2.035598043411676272e+01,-1.087480765523579196e+00,3.125215716731442495e+00,-2.591237499624180884e+01,-9.879906003274697701e-01
2.036561412102358659e+01,-1.087821361590281644e+00,3.125269810609248911e+00,-2.593607791801355944e+01,-9.899932193665696989e-01
2.037524780793040691e+01,-1.088159170599880099e+00,3.125323691707975637e+00,-2.595976397863218921e+01,-9.919876526029278718e-01
2.038488149483723078e+01,-1.088494419984296524e+00,3.125377382661294945e+00,-2.598343288395012607e+01,-9.939733758455304713e-01
2.039451518174405464e+01,-1.088827202380859394e+00,3.125430914761291312e+00,-2.600708184981817084e+01,-9.959499637116545623e-01
2.040414886865087851e+01,-1.089157455981974776e+00,3.125484318416258400e+00,-2.603070642259253020e+01,-9.979172270285492363e-01
2.041378255555770238e+01,-1.089484991952713422e+00,3.125537613843317075e+00,-2.605430181224485153e+01,-9.998752800641266258e-01
2.042341624246452270e+01,-1.089809560733159266e+00,3.125590804844109893e+00,-2.607786434001440057e+01,-1.001824516562838108e+00
2.043304992937134656e+01,-1.090130937111152942e+00,3.125643877581003593e+00,-2.610139256392049845e+01,-1.003765500932616517e+00
2.044268361627816688e+01,-1.090448998121554380e+00,3.125696804749738877e+00,-2.612488773853101875e+01,-1.005698806656644351e+00
2.045231730318499075e+01,-1.090763769909924852e+00,3.125749553895287303e+00,-2.614835346335897626e+01,-1.007624850287050622e+00
2.046195099009181462e+01,-1.091075429089754412e+00,3.125802097344688502e+00,-2.617179461827246456e+01,-1.009543771191132366e+00
2.047158467699863849e+01,-1.091384257981061534e+00,3.125854420725001415e+00,-2.619521590094526431e+01,-1.011455393871739661e+00
2.048121836390545880e+01,-1.091690567224974151e+00,3.125906527454184847e+00,-2.621862040481480705e+01,-1.013359285065607907e+00
2.049085205081228267e+01,-1.091994609307657793e+00,3.125958437813378676e+00,-2.624200866802497956e+01,-1.015254889277342532e+00
2.050048573771910654e+01,-1.092296509410685568e+00,3.126010182860702979e+00,-2.626537848559266664e+01,-1.017141702527386782e+00
2.051011942462593041e+01,-1.092596234819046108e+00,3.126061795025952605e+00,-2.628872554909527892e+01,-1.019019432141867521e+00
2.051975311153275428e+01,-1.092893612414717719e+00,3.126113298248943462e+00,-2.631204472854960841e+01,-1.020888094118440614e+00
2.052938679843957459e+01,-1.093188389114756021e+00,3.126164700676415276e+00,-2.633533161507326170e+01,-1.022748018001289338e+00
2.053902048534639846e+01,-1.093480316952364806e+00,3.126215992162758806e+00,-2.635858386022620437e+01,-1.024599756877692336e+00
2.054865417225321877e+01,-1.093769236880697493e+00,3.126267147360116905e+00,-2.638180190481584830e+01,-1.026443928790776949e+00
2.055828785916004264e+01,-1.094055135656013977e+00,3.126318133476817085e+00,-2.640498887064827471e+01,-1.028281036877300325e+00
2.056792154606686651e+01,-1.094338158280853124e+00,3.126368920350907299e+00,-2.642814963977402343e+01,-1.030111322443846289e+00
2.057755523297369038e+01,-1.094618572006496926e+00,3.126419489766990800e+00,-2.645128939188326456e+01,-1.031934695758011555e+00
2.058718891988051070e+01,-1.094896692696240681e+00,3.126469841162589969e+00,-2.647441203708631363e+01,-1.033750766251592124e+00
2.059682260678733456e+01,-1.095172795913314401e+00,3.126519991962355416e+00,-2.649751901720208025e+01,-1.035558963966733748e+00
2.060645629369415488e+01,-1.095447039868483685e+00,3.126569972414203757e+00,-2.652060884178835565e+01,-1.037358716394733094e+00
2.061608998060097875e+01,-1.095719423853067198e+00,3.126619816482958836e+00,-2.654367750646234114e+01,-1.039149627751527305e+00
2.062572366750780617e+01,-1.095989795030854363e+00,3.126669551570008032e+00,-2.656671967561248948e+01,-1.040931606476477311e+00
2.063535735441462649e+01,-1.096257901724678074e+00,3.126719190198831821e+00,-2.658973027917976140e+01,-1.042704901868674483e+00
2.064499104132145035e+01,-1.096523477100892707e+00,3.126768726218649874e+00,-2.661270604440951359e+01,-1.044470037879486224e+00
2.065462472822827067e+01,-1.096786327784687654e+00,3.126818136707472107e+00,-2.663564649838200182e+01,-1.046227663084837722e+00
2.066425841513509454e+01,-1.097046400317902126e+00,3.126867389017406573e+00,-2.665855413270225327e+01,-1.047978361420234261e+00
2.067389210204191841e+01,-1.097303805030428236e+00,3.126916450829404504e+00,-2.668143367230200269e+01,-1.049722480578531236e+00
2.068352578894874227e+01,-1.097558789834619075e+00,3.126965300154544103e+00,-2.670429066092441772e+01,-1.051460030180490612e+00
2.069315947585556259e+01,-1.097811671739558737e+00,3.127013932221756942e+00,-2.672712978475052381e+01,-1.053190681215260049e+00
2.070279316276238646e+01,-1.098062746851332872e+00,3.127062361130920287e+00,-2.674995343894766364e+01,-1.054913867903670255e+00
2.071242684966920677e+01,-1.098312206299305371e+00,3.127110615742391353e+00,-2.677276097328658011e+01,-1.056628962154588347e+00
2.072206053657603064e+01,-1.098560083836408019e+00,3.127158731034902495e+00,-2.679554885173022072e+01,-1.058335468529630008e+00
2.073169422348285806e+01,-1.098806251285677327e+00,3.127206737555624283e+00,-2.681831168664052001e+01,-1.060033180916830631e+00
2.074132791038967838e+01,-1.099050463438806524e+00,3.127254652181483685e+00,-2.684104384319305225e+01,-1.061722253121494708e+00
2.075096159729650225e+01,-1.099292438891075419e+00,3.127302473023932716e+00,-2.686374113399337915e+01,-1.063403161161682320e+00
2.076059528420332256e+01,-1.099531952242311039e+00,3.127350180054372153e+00,-2.688640209180778129e+01,-1.065076567616785486e+00
2.077022897111014643e+01,-1.099768909507282011e+00,3.127397741284249744e+00,-2.690902843096649733e+01,-1.066743128134693297e+00
2.077986265801697030e+01,-1.100003383590182793e+00,3.127445122633765617e+00,-2.693162454981570875e+01,-1.068403298112560851e+00
2.078949634492379417e+01,-1.100235598792946412e+00,3.127492298486265199e+00,-2.695419621551740619e+01,-1.070057198081159733e+00
2.079913003183061448e+01,-1.100465868870575070e+00,3.127539259702302843e+00,-2.697674882143299513e+01,-1.071704579116261824e+00
2.080876371873743835e+01,-1.100694507378583431e+00,3.127586016630124810e+00,-2.699928574048449903e+01,-1.073344899716463852e+00
2.081839740564425867e+01,-1.100921737618137719e+00,3.127632596169194201e+00,-2.702180727387132109e+01,-1.074977491955842579e+00
2.082803109255108254e+01,-1.101147629729321675e+00,3.127679033758526739e+00,-2.704431051914468398e+01,-1.076601767484593797e+00
2.083766477945790996e+01,-1.101372084299987231e+00,3.127725362718227320e+00,-2.706679020653657730e+01,-1.078217401409565346e+00
2.084729846636473027e+01,-1.101594867713811876e+00,3.127771604193166244e+00,-2.708924025984671857e+01,-1.079824438173948797e+00
2.085693215327155414e+01,-1.101815688655214620e+00,3.127817760778136336e+00,-2.711165561644011035e+01,-1.081423286615528667e+00
2.086656584017837446e+01,-1.102034292550135186e+00,3.127863815791220414e+00,-2.713403375783265403e+01,-1.083014604611424181e+00
2.087619952708519833e+01,-1.102250545130117665e+00,3.127909738443018561e+00,-2.715637548454193251e+01,-1.084599107158163545e+00
2.088583321399202219e+01,-1.102464479505276707e+00,3.127955493346606719e+00,-2.717868469316830371e+01,-1.086177355259379196e+00
2.089546690089884606e+01,-1.102676292181174800e+00,3.128001051478151773e+00,-2.720096721351346147e+01,-1.087749589367978054e+00
2.090510058780566638e+01,-1.102886289009311849e+00,3.128046399241265707e+00,-2.722322904879344208e+01,-1.089315658253147578e+00
2.091473427471249025e+01,-1.103094797383095571e+00,3.128091542853326690e+00,-2.724547454606925356e+01,-1.090875065753607709e+00
2.092436796161931056e+01,-1.103302071391556227e+00,3.128136506690679219e+00,-2.726770505020193980e+01,-1.092427122398439643e+00
2.093400164852613443e+01,-1.103508218917269801e+00,3.128181326071779456e+00,-2.728991845356317114e+01,-1.093971157002220362e+00
2.094363533543296185e+01,-1.103713173082347287e+00,3.128226036661124976e+00,-2.731210978653657406e+01,-1.095506724750372474e+00
2.095326902233978217e+01,-1.103916716978816881e+00,3.128270663720516431e+00,-2.733427268015922351e+01,-1.097033748733711622e+00
2.096290270924660604e+01,-1.104118554358585191e+00,3.128315214495445584e+00,-2.735640126651835402e+01,-1.098552551421378531e+00
2.097253639615342635e+01,-1.104318404863859904e+00,3.128359676080123553e+00,-2.737849194564592636e+01,-1.100063765461957166e+00
2.098217008306025022e+01,-1.104516094774115054e+00,3.128404019439064321e+00,-2.740054448242995022e+01,-1.101568149649196027e+00
2.099180376996707054e+01,-1.104711615485673315e+00,3.128448208382695217e+00,-2.742256209473820405e+01,-1.103066364874004002e+00
2.100143745687389796e+01,-1.104905131686557462e+00,3.128492210773271776e+00,-2.744455049626910181e+01,-1.104558777543925840e+00
2.101107114378071827e+01,-1.105096936497827587e+00,3.128536008542725622e+00,-2.746651617397328948e+01,-1.106045350283189510e+00
2.102070483068754214e+01,-1.105287367066302151e+00,3.128579603452029012e+00,-2.748846441445140698e+01,-1.107525653860337966e+00
2.103033851759436246e+01,-1.105476706254065133e+00,3.128623016810665902e+00,-2.751039767467950981e+01,-1.108998997895977778e+00
2.103997220450118633e+01,-1.105665100440391901e+00,3.128666283214550869e+00,-2.753231479382368008e+01,-1.110464641907623395e+00
2.104960589140801375e+01,-1.105852518658322570e+00,3.128709440191100200e+00,-2.755421129297965166e+01,-1.111922023551313421e+00
2.105923957831483406e+01,-1.106038765756401032e+00,3.128752516900867864e+00,-2.757608068261819767e+01,-1.113370935099727621e+00
2.106887326522165793e+01,-1.106223545805445907e+00,3.128795525348167850e+00,-2.759791639154372334e+01,-1.114811594197889555e+00
2.107850695212847825e+01,-1.106406556580543432e+00,3.128838456801201762e+00,-2.761971373910217054e+01,-1.116244586429253838e+00
2.108814063903530212e+01,-1.106587586353463770e+00,3.128881284540712571e+00,-2.764147135354975404e+01,-1.117670695840267125e+00
2.109777432594212243e+01,-1.106766583392639225e+00,3.128923972125081665e+00,-2.766319160143125799e+01,-1.119090673682068493e+00
2.110740801284894985e+01,-1.106943676782448316e+00,3.128966484668290082e+00,-2.768487988827642354e+01,-1.120505014843576896e+00
2.111704169975577017e+01,-1.107119141970159815e+00,3.129008799693944631e+00,-2.770654303162686105e+01,-1.121913809792203010e+00
2.112667538666259404e+01,-1.107293321329054336e+00,3.129050914242548220e+00,-2.772818719044600400e+01,-1.123316717607391491e+00
2.113630907356941435e+01,-1.107466523836747596e+00,3.129092846040333331e+00,-2.774981597398425492e+01,-1.124713069436810375e+00
2.114594276047623822e+01,-1.107638934467186864e+00,3.129134628344850899e+00,-2.777142930473284821e+01,-1.126102072283733602e+00
2.115557644738306564e+01,-1.107810561063278465e+00,3.129176300015297674e+00,-2.779302338717354814e+01,-1.127483052356079263e+00
2.116521013428988596e+01,-1.107981235116848318e+00,3.129217893823700525e+00,-2.781459180248111451e+01,-1.128855664638765965e+00
2.117484382119670983e+01,-1.108150666465379075e+00,3.129259426575061731e+00,-2.783612740846035294e+01,-1.130220004868284889e+00
2.118447750810353014e+01,-1.108318535419217987e+00,3.129300894067557959e+00,-2.785762447688741261e+01,-1.131576589030191871e+00
2.119411119501035401e+01,-1.108484594304771864e+00,3.129342272456986151e+00,-2.787908042287850208e+01,-1.132926205300793132e+00
2.120374488191717433e+01,-1.108648747399972434e+00,3.129383525637475572e+00,-2.790049659820119743e+01,-1.134269682064064755e+00
2.121337856882400175e+01,-1.108811084705590533e+00,3.129424616407961768e+00,-2.792187789902477846e+01,-1.135607641502526022e+00
2.122301225573082206e+01,-1.108971859007577221e+00,3.129465518025369875e+00,-2.794323129558736696e+01,-1.136940313307196915e+00
2.123264594263764593e+01,-1.109131412987283571e+00,3.129506222611445398e+00,-2.796456371908176308e+01,-1.138267465542166512e+00
2.124227962954446625e+01,-1.109290078450828165e+00,3.129546743826565169e+00,-2.798587994001125168e+01,-1.139588474733521428e+00
2.125191331645129011e+01,-1.109448078380945946e+00,3.129587112965954709e+00,-2.800718108085504809e+01,-1.140902515272270934e+00
2.126154700335811398e+01,-1.109605461792972703e+00,3.129627369642301371e+00,-2.802846421980004266e+01,-1.142208811881340713e+00
2.127118069026493785e+01,-1.109762091478043944e+00,3.129667549880430055e+00,-2.804972321611078812e+01,-1.143506879251792618e+00
2.128081437717176172e+01,-1.109917688629282972e+00,3.129707675254580046e+00,-2.807095051883944237e+01,-1.144796676106126121e+00
2.129044806407858204e+01,-1.110071920960820524e+00,3.129747746396609465e+00,-2.809213942026821798e+01,-1.146078626165979886e+00
2.130008175098540590e+01,-1.110224507561408114e+00,3.129787742881667612e+00,-2.811328607538052182e+01,-1.147353498373886005e+00
2.130971543789222622e+01,-1.110375308479268242e+00,3.129827629555860025e+00,-2.813439067290386930e+01,-1.148622181311651502e+00
2.131934912479905364e+01,-1.110524371558141210e+00,3.129867367399852274e+00,-2.815545739470127273e+01,-1.149885419180586288e+00
2.132898281170587396e+01,-1.110671921996024825e+00,3.129906925625563385e+00,-2.817649316417713834e+01,-1.151143589017265434e+00
2.133861649861269782e+01,-1.110818297555209666e+00,3.129946291310555573e+00,-2.819750555156081973e+01,-1.152396587078057033e+00
2.134825018551951814e+01,-1.110963848994705128e+00,3.129985473610859881e+00,-2.821850046303211812e+01,-1.153643859872184985e+00
2.135788387242634201e+01,-1.111108836027320690e+00,3.130024501238018342e+00,-2.823948031208503551e+01,-1.154884571811678029e+00
2.136751755933316588e+01,-1.111253350614214597e+00,3.130063413940907147e+00,-2.826044323196685326e+01,-1.156117859966437900e+00
2.137715124623998975e+01,-1.111397291193665815e+00,3.130102250570590883e+00,-2.828138357785708124e+01,-1.157343099545489418e+00
2.138678493314681361e+01,-1.111540395967036021e+00,3.130141037363951551e+00,-2.830229357899412435e+01,-1.158560099740510108e+00
2.139641862005363393e+01,-1.111682325333923860e+00,3.130179780031870695e+00,-2.832316565107026918e+01,-1.159769169891940566e+00
2.140605230696045780e+01,-1.111822768484806989e+00,3.130218462090478937e+00,-2.834399467425661356e+01,-1.160971034660180923e+00
2.141568599386727811e+01,-1.111961541650573482e+00,3.130257049975258887e+00,-2.836477954581262750e+01,-1.162166622458856047e+00
2.142531968077410554e+01,-1.112098647909392612e+00,3.130295503405017499e+00,-2.838552352947180779e+01,-1.163356790080985359e+00
2.143495336768092585e+01,-1.112234280071876302e+00,3.130333787849278959e+00,-2.840623328410892157e+01,-1.164542066411990096e+00
2.144458705458774972e+01,-1.112368765495346912e+00,3.130371885294298107e+00,-2.842691685364861698e+01,-1.165722493127769432e+00
2.145422074149457004e+01,-1.112502469440291408e+00,3.130409800005651721e+00,-2.844758121786196625e+01,-1.166897611600438589e+00
2.146385442840139390e+01,-1.112635686344567221e+00,3.130447557500744882e+00,-2.846823014247036454e+01,-1.168066601364853074e+00
2.147348811530821777e+01,-1.112768552225658736e+00,3.130485197013709087e+00,-2.848886298316658383e+01,-1.169228529603260736e+00
2.148312180221504164e+01,-1.112901005112497010e+00,3.130522759727596416e+00,-2.850947481519725812e+01,-1.170382637071846865e+00
2.149275548912186551e+01,-1.113032805839793582e+00,3.130560276354493965e+00,-2.853005786191236126e+01,-1.171528574135539236e+00
2.150238917602868582e+01,-1.113163613127171381e+00,3.130597757860556385e+00,-2.855060380166820622e+01,-1.172666514867266141e+00
2.151202286293550969e+01,-1.113293090227688076e+00,3.130635192188637728e+00,-2.857110626205355430e+01,-1.173797113435006478e+00
2.152165654984233001e+01,-1.113421010663690147e+00,3.130672548009599154e+00,-2.859156274682523247e+01,-1.174921314478517331e+00
2.153129023674915743e+01,-1.113547330693892334e+00,3.130709784387700534e+00,-2.861197540564105779e+01,-1.176040073582364842e+00
2.154092392365597775e+01,-1.113672206181784752e+00,3.130746863430677429e+00,-2.863235040203287696e+01,-1.177154071770583954e+00
2.155055761056280161e+01,-1.113795948441430372e+00,3.130783762068014120e+00,-2.865269605799746699e+01,-1.178263510565021432e+00
2.156019129746962193e+01,-1.113918932282345509e+00,3.130820479349443630e+00,-2.867302032638842846e+01,-1.179368050526955258e+00
2.156982498437644580e+01,-1.114041484163410312e+00,3.130857037009338928e+00,-2.869332835132468063e+01,-1.180466913271411178e+00
2.157945867128326967e+01,-1.114163784583567463e+00,3.130893473092395851e+00,-2.871362085722876856e+01,-1.181559117558964589e+00
2.158909235819009353e+01,-1.114285814642799632e+00,3.130929830558112137e+00,-2.873389386281370861e+01,-1.182643779143927931e+00
2.159872604509691740e+01,-1.114407363333890899e+00,3.130966144326903233e+00,-2.875413981935205143e+01,-1.183720384063380981e+00
2.160835973200373772e+01,-1.114528093622594973e+00,3.131002430723994312e+00,-2.877434984168723986e+01,-1.184788952237851412e+00
2.161799341891056159e+01,-1.114647647377346784e+00,3.131038682562340192e+00,-2.879451636586455621e+01,-1.185850040710138220e+00
2.162762710581738190e+01,-1.114765757227644372e+00,3.131074871395935322e+00,-2.881463543135059524e+01,-1.186904583994548013e+00
2.163726079272420577e+01,-1.114882331158530970e+00,3.131110956288158054e+00,-2.883470789187793315e+01,-1.187953618403829514e+00
2.164689447963102964e+01,-1.114997483827461888e+00,3.131146896443296690e+00,-2.885473917731444260e+01,-1.188997972881886911e+00
2.165652816653785351e+01,-1.115111504767492212e+00,3.131182663854677362e+00,-2.887473766505996053e+01,-1.190038019824170901e+00
2.166616185344467382e+01,-1.115224772905291761e+00,3.131218252099406296e+00,-2.889471214195502569e+01,-1.191073562046184531e+00
2.167579554035149769e+01,-1.115337643293940806e+00,3.131253678570331989e+00,-2.891466911809994400e+01,-1.192103891464267873e+00
2.168542922725832156e+01,-1.115450340585118605e+00,3.131288979430980390e+00,-2.893461080595853829e+01,-1.193128003298138617e+00
2.169506291416514543e+01,-1.115562891868515205e+00,3.131324198802347247e+00,-2.895453438392263479e+01,-1.194144902290091848e+00
2.170469660107196930e+01,-1.115675119616353905e+00,3.131359375462570593e+00,-2.897443277983217769e+01,-1.195153908937530041e+00
2.171433028797878961e+01,-1.115786697180035425e+00,3.131394531117138058e+00,-2.899429675127271011e+01,-1.196154872856475482e+00
2.172396397488561348e+01,-1.115897250158209397e+00,3.131429663836251542e+00,-2.901411764402354265e+01,-1.197148227664744935e+00
2.173359766179243380e+01,-1.116006472840136210e+00,3.131464748692144529e+00,-2.903388999828906236e+01,-1.198134869212654108e+00
2.174323134869925767e+01,-1.116114224167412461e+00,3.131499745435955884e+00,-2.905361321044690470e+01,-1.199115892416358964e+00
2.175286503560608153e+01,-1.116220573753269996e+00,3.131534610898968563e+00,-2.907329173703618963e+01,-1.200092265205726871e+00
2.176249872251290540e+01,-1.116325783638329794e+00,3.131569312346383249e+00,-2.909293376528885844e+01,-1.201064537937731380e+00
2.177213240941972572e+01,-1.116430231056472655e+00,3.131603837702115811e+00,-2.911254873924264075e+01,-1.202032676787906817e+00
2.178176609632654959e+01,-1.116534295559449941e+00,3.131638199500994535e+00,-2.913214448139650870e+01,-1.202996072829909391e+00
2.179139978323337346e+01,-1.116638244867130814e+00,3.131672431328797579e+00,-2.915172477940658169e+01,-1.203953725684302256e+00
2.180103347014019732e+01,-1.116742154364742223e+00,3.131706577803282432e+00,-2.917128817427027698e+01,-1.204904547653060209e+00
2.181066715704702119e+01,-1.116845885042374364e+00,3.131740681130609438e+00,-2.919082832888202006e+01,-1.205847697210405078e+00
2.182030084395384151e+01,-1.116949126908924450e+00,3.131774768334162129e+00,-2.921033588009670012e+01,-1.206782840958195990e+00
2.182993453086066538e+01,-1.117051494913467558e+00,3.131808843066720360e+00,-2.922980122651280155e+01,-1.207710263888404745e+00
2.183956821776748569e+01,-1.117152648277753624e+00,3.131842884533535987e+00,-2.924921741498813788e+01,-1.208630793044629614e+00
2.184920190467430956e+01,-1.117252396839807593e+00,3.131876853890234180e+00,-2.926858225080908937e+01,-1.209545555967348474e+00
2.185883559158113343e+01,-1.117350761805821158e+00,3.131910706194119598e+00,-2.928789898364359345e+01,-1.210455645668540914e+00
2.186846927848795730e+01,-1.117447972100476861e+00,3.131944404278821370e+00,-2.930717534761971166e+01,-1.211361792945886195e+00
2.187810296539477761e+01,-1.117544397120260546e+00,3.131977930316140135e+00,-2.932642123148826840e+01,-1.212264145567296447e+00
2.188773665230160148e+01,-1.117640436158453543e+00,3.132011291516086704e+00,-2.934564567324812501e+01,-1.213162222336668927e+00
2.189737033920842535e+01,-1.117736398126025099e+00,3.132044518192556470e+00,-2.936485408500463379e+01,-1.214055057599425114e+00
2.190700402611524567e+01,-1.117832408325550642e+00,3.132077654749408691e+00,-2.938404655226060314e+01,-1.214941494105087783e+00
2.191663771302207309e+01,-1.117928370935469262e+00,3.132110746310742933e+00,-2.940321773366633096e+01,-1.215820536750110481e+00
2.192627139992889340e+01,-1.118023998955254061e+00,3.132143825065063059e+00,-2.942235840666682734e+01,-1.216691660440016198e+00
2.193590508683571727e+01,-1.118118902777409662e+00,3.132176900500487804e+00,-2.944145820558861004e+01,-1.217554978217141537e+00
2.194553877374253759e+01,-1.118212710570368529e+00,3.132209956537870710e+00,-2.946050873251504143e+01,-1.218411217300364724e+00
2.195517246064936145e+01,-1.118305183791731938e+00,3.132242956472728768e+00,-2.947950610021988993e+01,-1.219261508481854328e+00
2.196480614755618532e+01,-1.118396292462129571e+00,3.132275854251935776e+00,-2.949845212978506481e+01,-1.220107051046372515e+00
2.197443983446300919e+01,-1.118486226970063946e+00,3.132308608665524741e+00,-2.951735382663731855e+01,-1.220948753773229756e+00
2.198407352136982951e+01,-1.118575342485415902e+00,3.132341196125260296e+00,-2.953622127802129071e+01,-1.221786960790299581e+00
2.199370720827665338e+01,-1.118664052661480168e+00,3.132373618112890057e+00,-2.955506459558691290e+01,-1.222621346289707756e+00
2.200334089518347724e+01,-1.118752704904218520e+00,3.132405900992897951e+00,-2.957389082235273747e+01,-1.223451011617530781e+00
2.201297458209029756e+01,-1.118841475285252240e+00,3.132438088209696048e+00,-2.959270174246658058e+01,-1.224274757132373770e+00
2.202260826899712498e+01,-1.118930315350739280e+00,3.132470227219541936e+00,-2.961149326680058635e+01,-1.225091447944254952e+00
2.203224195590394530e+01,-1.119018967356893768e+00,3.132502355130065474e+00,-2.963025659551439617e+01,-1.225900363414256233e+00
2.204187564281076916e+01,-1.119107043606249130e+00,3.132534487435279402e+00,-2.964898082143649916e+01,-1.226701424188809897e+00
2.205150932971758948e+01,-1.119194145923582573e+00,3.132566613308295000e+00,-2.966765619764531792e+01,-1.227495226695806352e+00
2.206114301662441335e+01,-1.119279988910163448e+00,3.132598698924390579e+00,-2.968627708352345351e+01,-1.228282872804342452e+00
2.207077670353123722e+01,-1.119364489279523589e+00,3.132630697837179845e+00,-2.970484367169762052e+01,-1.229065644432874471e+00
2.208041039043806109e+01,-1.119447793771364719e+00,3.132662565267473109e+00,-2.972336195998632746e+01,-1.229844620460724514e+00
2.209004407734488140e+01,-1.119530236799289202e+00,3.132694271951787623e+00,-2.974184196053282747e+01,-1.230620351740014273e+00
2.209967776425170527e+01,-1.119612240446067997e+00,3.132725813310658580e+00,-2.976029467366385006e+01,-1.231392693428021490e+00
2.210931145115852914e+01,-1.119694187123492224e+00,3.132757211108214701e+00,-2.977872873393703657e+01,-1.232160846988576974e+00
2.211894513806534945e+01,-1.119776303728018174e+00,3.132788507058132055e+00,-2.979714774355125328e+01,-1.232923601030264216e+00
2.212857882497217688e+01,-1.119858592797126962e+00,3.132819750292750172e+00,-2.981554910885177989e+01,-1.233679699702049382e+00
2.213821251187899719e+01,-1.119940831964654437e+00,3.132850982499442161e+00,-2.983392474698582220e+01,-1.234428228006179351e+00
2.214784619878582106e+01,-1.120022642220177111e+00,3.132882225260905873e+00,-2.985226346565282185e+01,-1.235168897225657592e+00
2.215747988569264137e+01,-1.120103604426170962e+00,3.132913473484141509e+00,-2.987055430922188393e+01,-1.235902142875603404e+00
2.216711357259946524e+01,-1.120183388678167802e+00,3.132944696959072406e+00,-2.988878986433251583e+01,-1.236629003667144788e+00
2.217674725950628911e+01,-1.120261856987706084e+00,3.132975849610208030e+00,-2.990696852072596101e+01,-1.237350816176072676e+00
2.218638094641311298e+01,-1.120339107733958617e+00,3.133006883648532970e+00,-2.992509499084700764e+01,-1.238068816225144086e+00
