Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
1.993209821021655515e+01,-9.114871171351451196e+00,3.003401727384641173e+00,-3.817726732162402214e+00,2.440556257074903979e+00
1.994173189712337901e+01,-9.126197286134768660e+00,2.997884102451467747e+00,-3.815181247974164691e+00,2.436882716132835913e+00
1.995136558403019933e+01,-9.138122802784334198e+00,2.992372172654782503e+00,-3.812560842842295017e+00,2.433205429211666271e+00
1.996099927093702320e+01,-9.150650152118769753e+00,2.986866345723531602e+00,-3.809866197546045719e+00,2.429524223168756158e+00
1.997063295784384707e+01,-9.163781711755397907e+00,2.981367039970433286e+00,-3.807098083445016989e+00,2.425838935793720452e+00
1.998026664475067093e+01,-9.177519814034152290e+00,2.975874674737176928e+00,-3.804257306924782256e+00,2.422149418492296924e+00
1.998990033165749480e+01,-9.191866798435883723e+00,2.970389662763790461e+00,-3.801344649854801361e+00,2.418455535238078102e+00
1.999953401856431512e+01,-9.206825093180468045e+00,2.964912406904575803e+00,-3.798360823628749827e+00,2.414757158093377321e+00
2.000916770547113899e+01,-9.222397301835613348e+00,2.959443302327301240e+00,-3.795306450435480095e+00,2.411054160617043696e+00
2.001880139237795930e+01,-9.238586269101569215e+00,2.953982743697248115e+00,-3.792182077428494225e+00,2.407346411109362538e+00
2.002843507928478672e+01,-9.255395106011464534e+00,2.948531135351065036e+00,-3.788988219761073140e+00,2.403633767703154511e+00
2.003806876619160704e+01,-9.272827166830396095e+00,2.943088901557007198e+00,-3.785725419892702615e+00,2.399916076775226337e+00
2.004770245309843091e+01,-9.290885984381583640e+00,2.937656493914566624e+00,-3.782394305689656733e+00,2.396193175178393808e+00
2.005733614000525122e+01,-9.309575183057567926e+00,2.932234393787062743e+00,-3.778995630101830816e+00,2.392464895667100855e+00
2.006696982691207509e+01,-9.328898395617562400e+00,2.926823109139716550e+00,-3.775530280551644857e+00,2.388731073941710026e+00
2.007660351381889896e+01,-9.348859208934092280e+00,2.921423166834245411e+00,-3.771999255062401080e+00,2.384991555249288631e+00
2.008623720072572283e+01,-9.369461155354354531e+00,2.916035102807176482e+00,-3.768403611972689582e+00,2.381246198598689467e+00
2.009587088763254670e+01,-9.390707752776627615e+00,2.910659453217644632e+00,-3.764744407930638026e+00,2.377494877342784640e+00
2.010550457453936701e+01,-9.412602581937594692e+00,2.905296749388383226e+00,-3.761022642406083527e+00,2.373737475948321851e+00
2.011513826144619088e+01,-9.435149378136864939e+00,2.899947518251988487e+00,-3.757239225128337523e+00,2.369973883900357237e+00
2.012477194835301120e+01,-9.458352110096958754e+00,2.894612288380188581e+00,-3.753394976165184804e+00,2.366203988540722225e+00
2.013440563525983862e+01,-9.482215022287718398e+00,2.889291600002492633e+00,-3.749490658757474115e+00,2.362427668964974359e+00
2.014403932216665893e+01,-9.506742627810497837e+00,2.883986016213786918e+00,-3.745527035336825961e+00,2.358644792800848933e+00
2.015367300907348280e+01,-9.531939653671447132e+00,2.878696132194149104e+00,-3.741504930245324712e+00,2.354855216849069066e+00
2.016330669598030312e+01,-9.557810954587877106e+00,2.873422579838643909e+00,-3.737425280603363209e+00,2.351058791430677974e+00
2.017294038288712699e+01,-9.584361421064745201e+00,2.868166026556267845e+00,-3.733289160174429355e+00,2.347255367188266550e+00
2.018257406979395086e+01,-9.611595909430016960e+00,2.862927168743874429e+00,-3.729097768975988103e+00,2.343444802356223988e+00
2.019220775670077472e+01,-9.639519215169769950e+00,2.857706722052194337e+00,-3.724852391472674995e+00,2.339626968365787540e+00
2.020184144360759859e+01,-9.668136098085783559e+00,2.852505411551964798e+00,-3.720554335489975273e+00,2.335801752131568598e+00
2.021147513051441891e+01,-9.697451352295002991e+00,2.847323964975395416e+00,-3.716204869749839101e+00,2.331969054338493663e+00
2.022110881742124278e+01,-9.727469900531799496e+00,2.842163111322450142e+00,-3.711805178431041963e+00,2.328128784226877634e+00
2.023074250432806309e+01,-9.758196884688494777e+00,2.837023585539504289e+00,-3.707356346220848309e+00,2.324280852411305887e+00
2.024037619123488696e+01,-9.789637725359161990e+00,2.831906138167647136e+00,-3.702859378380953359e+00,2.320425163858494955e+00
2.025000987814171083e+01,-9.821798132172132156e+00,2.826811547360768895e+00,-3.698315250022020884e+00,2.316561613113763851e+00
2.025964356504853470e+01,-9.854684061281888674e+00,2.821740629942441458e+00,-3.693724970113381634e+00,2.312690083212268100e+00
2.026927725195535501e+01,-9.888301632222161075e+00,2.816694248433243786e+00,-3.689089641318500590e+00,2.308810448629670997e+00
2.027891093886217888e+01,-9.922657028651563849e+00,2.811673312168327943e+00,-3.684410497876493551e+00,2.304922581434754925e+00
2.028854462576900275e+01,-9.957756412613377961e+00,2.806678772391863586e+00,-3.679688910141556413e+00,2.301026358855494447e+00
2.029817831267582662e+01,-9.993605878168430934e+00,2.801711613035955839e+00,-3.674926354183738475e+00,2.297121670042684194e+00
2.030781199958265049e+01,-1.003021145867846009e+01,2.796772840220358436e+00,-3.670124355170719888e+00,2.293208420040450335e+00
2.031744568648947080e+01,-1.006757918600531809e+01,2.791863473940756180e+00,-3.665284421043933261e+00,2.289286529787803115e+00
2.032707937339629467e+01,-1.010571518421116188e+01,2.786984544807567410e+00,-3.660407985957431887e+00,2.285355932142056457e+00
2.033671306030311499e+01,-1.014462576971125429e+01,2.782137097223977840e+00,-3.655496380164803938e+00,2.281416565090599313e+00
2.034634674720993885e+01,-1.018431752750215225e+01,2.777322198483635152e+00,-3.650550835310632625e+00,2.277468364154687563e+00
2.035598043411676272e+01,-1.022479733986542882e+01,2.772540951493613459e+00,-3.645572523665532305e+00,2.273511256238490041e+00
2.036561412102358659e+01,-1.026607235790472217e+01,2.767794507722175279e+00,-3.640562619802048872e+00,2.269545156761681337e+00
2.037524780793040691e+01,-1.030814992330560642e+01,2.763084076874686712e+00,-3.635522366511735992e+00,2.265569970953400514e+00
2.038488149483723078e+01,-1.035103746272915082e+01,2.758410930756634016e+00,-3.630453125408753756e+00,2.261585598960340615e+00
2.039451518174405464e+01,-1.039474238571652442e+01,2.753776400516315004e+00,-3.625356397081567206e+00,2.257591943292645453e+00
2.040414886865087851e+01,-1.043927201625903400e+01,2.749181868460167433e+00,-3.620233804567690061e+00,2.253588916432295086e+00
2.041378255555770238e+01,-1.048463357836937249e+01,2.744628757302672639e+00,-3.615087044727882670e+00,2.249576446368717342e+00
2.042341624246452270e+01,-1.053083423990616296e+01,2.740118520543526781e+00,-3.609917821603481070e+00,2.245554478426543987e+00
2.043304992937134656e+01,-1.057788120130672027e+01,2.735652637395785902e+00,-3.604727781238349138e+00,2.241522972836939243e+00
2.044268361627816688e+01,-1.062578180204814871e+01,2.731232614385389112e+00,-3.599518467117911236e+00,2.237481898758479471e+00
2.045231730318499075e+01,-1.067454361180190325e+01,2.726859993782415170e+00,-3.594291309388342626e+00,2.233431226506294109e+00
2.046195099009181462e+01,-1.072417447725050010e+01,2.722536366988195233e+00,-3.589047651108275172e+00,2.229370920287098379e+00
2.047158467699863849e+01,-1.077468250833727481e+01,2.718263389502182825e+00,-3.583788803858769967e+00,2.225300933600800057e+00
2.048121836390545880e+01,-1.082607600559568084e+01,2.714042793588263613e+00,-3.578516116318516183e+00,2.221221208693345162e+00
2.049085205081228267e+01,-1.087836334784498860e+01,2.709876395419025030e+00,-3.573231035486532647e+00,2.217131680256032578e+00
2.050048573771910654e+01,-1.093155287162395695e+01,2.705766095118202319e+00,-3.567935142291069894e+00,2.213032282312878962e+00
2.051011942462593041e+01,-1.098565277653270122e+01,2.701713870266370776e+00,-3.562630150786145311e+00,2.208922956289630868e+00
2.051975311153275428e+01,-1.104067108317110346e+01,2.697721765445061148e+00,-3.557317870830896123e+00,2.204803657897561830e+00
2.052938679843957459e+01,-1.109661565468875821e+01,2.693791881661012244e+00,-3.552000144931739989e+00,2.200674360801853080e+00
2.053902048534639846e+01,-1.115349427368363955e+01,2.689926369621652658e+00,-3.546678777616544487e+00,2.196535055982655305e+00
2.054865417225321877e+01,-1.121131474905881653e+01,2.686127429766499652e+00,-3.541355478016516400e+00,2.192385746962949522e+00
2.055828785916004264e+01,-1.127008501766946935e+01,2.682397319998489404e+00,-3.536031832543392817e+00,2.188226442298996766e+00
2.056792154606686651e+01,-1.132981320624289090e+01,2.678738369780373940e+00,-3.530709315752348587e+00,2.184057147545396926e+00
2.057755523297369038e+01,-1.139050763011926826e+01,2.675152997346336825e+00,-3.525389336244154848e+00,2.179877859074279556e+00
2.058718891988051070e+01,-1.145217672368366024e+01,2.671643725812798298e+00,-3.520073304089335497e+00,2.175688561593697834e+00
2.059682260678733456e+01,-1.151482891753664539e+01,2.668213194263938437e+00,-3.514762699819378611e+00,2.171489230127862768e+00
2.060645629369415488e+01,-1.157847249342011153e+01,2.664864161372007434e+00,-3.509459124450091672e+00,2.167279835907938157e+00
2.061608998060097875e+01,-1.164311545476536658e+01,2.661599501363844933e+00,-3.504164315484056047e+00,2.163060354463496981e+00
2.062572366750780617e+01,-1.170876544621935800e+01,2.658422194497110258e+00,-3.498880123798739472e+00,2.158830773544501369e+00
2.063535735441462649e+01,-1.177542974076805926e+01,2.655335315953522013e+00,-3.493608457848297100e+00,2.154591098539673677e+00
2.064499104132145035e+01,-1.184311529236754801e+01,2.652342027652125900e+00,-3.488351211296278453e+00,2.150341353782726284e+00
2.065462472822827067e+01,-1.191182883145395444e+01,2.649445576730057095e+00,-3.483110195181690294e+00,2.146081579342767665e+00
2.066425841513509454e+01,-1.198157696654839555e+01,2.646649302532073200e+00,-3.477887094502546184e+00,2.141811824226252714e+00
2.067389210204191841e+01,-1.205236625181766996e+01,2.643956651446470296e+00,-3.472683462003524291e+00,2.137532137982782743e+00
2.068352578894874227e+01,-1.212420318913465778e+01,2.641371196569028079e+00,-3.467500751038661289e+00,2.133242563189812646e+00
2.069315947585556259e+01,-1.219709415152984633e+01,2.638896657685337210e+00,-3.462340377847814121e+00,2.128943131045984760e+00
2.070279316276238646e+01,-1.227104523757946275e+01,2.636536916905679817e+00,-3.457203794838077382e+00,2.124633861397474455e+00
2.071242684966920677e+01,-1.234606208645823777e+01,2.634296026542267466e+00,-3.452092553098941696e+00,2.120314767219852570e+00
2.072206053657603064e+01,-1.242214969491201693e+01,2.632178208136501940e+00,-3.447008335427169889e+00,2.115985862261659634e+00
2.073169422348285806e+01,-1.249931227657264898e+01,2.630187844244235684e+00,-3.441952949733021683e+00,2.111647169613794173e+00
2.074132791038967838e+01,-1.257755319080692047e+01,2.628329466858278618e+00,-3.436928284338330197e+00,2.107298728681384681e+00
2.075096159729650225e+01,-1.265687494637926136e+01,2.626607747488745481e+00,-3.431936237939556822e+00,2.102940598490883772e+00
2.076059528420332256e+01,-1.273727926105993724e+01,2.625027493558205194e+00,-3.426978644567757026e+00,2.098572856334476100e+00
2.077022897111014643e+01,-1.281876713920674149e+01,2.623593653972976725e+00,-3.422057215477578129e+00,2.094195592124394878e+00
2.077986265801697030e+01,-1.290133892122211279e+01,2.622311334013452733e+00,-3.417173515030312636e+00,2.089808900098608646e+00
2.078949634492379417e+01,-1.298499426438270987e+01,2.621185816848272232e+00,-3.412328977699710109e+00,2.085412870311185607e+00
2.079913003183061448e+01,-1.306973203250012361e+01,2.620222586879527249e+00,-3.407524961226234161e+00,2.081007582418785251e+00
2.080876371873743835e+01,-1.315555009704051415e+01,2.619427349426215024e+00,-3.402762820236687524e+00,2.076593103611633850e+00
2.081839740564425867e+01,-1.324244507721695641e+01,2.618806042200064965e+00,-3.398043978502032658e+00,2.072169491324199697e+00
2.082803109255108254e+01,-1.333041206355868624e+01,2.618364836375326021e+00,-3.393369978270614595e+00,2.067736799952464288e+00
2.083766477945790996e+01,-1.341944437314569960e+01,2.618110128121301727e+00,-3.388742491748232055e+00,2.063295089615766909e+00
2.084729846636473027e+01,-1.350953337356834538e+01,2.618048524333823401e+00,-3.384163290882406638e+00,2.058844434384315747e+00
2.085693215327155414e+01,-1.360066838970650949e+01,2.618186828083860718e+00,-3.379634183898765354e+00,2.054384927534283811e+00
2.086656584017837446e+01,-1.369283667930718451e+01,2.618532029417778517e+00,-3.375156936911754890e+00,2.049916682254247391e+00
2.087619952708519833e+01,-1.378602343852683099e+01,2.619091305506429546e+00,-3.370733203457442873e+00,2.045439827559571100e+00
2.088583321399202219e+01,-1.388021178480934203e+01,2.619872031194412809e+00,-3.366364482603271036e+00,2.040954500584599263e+00
2.089546690089884606e+01,-1.397538266626103720e+01,2.620881797606412711e+00,-3.362052117982297084e+00,2.036460837499401322e+00
2.090510058780566638e+01,-1.407151466400610218e+01,2.622128433648868828e+00,-3.357797338091399464e+00,2.031958965718079213e+00
2.091473427471249025e+01,-1.416858368203214980e+01,2.623620023882044627e+00,-3.353601326006831584e+00,2.027448999700929733e+00
2.092436796161931056e+01,-1.426656254949684843e+01,2.625364916791389724e+00,-3.349465297903137628e+00,2.022931041605646740e+00
2.093400164852613443e+01,-1.436542058407705014e+01,2.627371719843453413e+00,-3.345390567025615880e+00,2.018405186617944658e+00
2.094363533543296185e+01,-1.446512317421273686e+01,2.629649281197723454e+00,-3.341378573910078309e+00,2.013871531407859905e+00
2.095326902233978217e+01,-1.456563142971855029e+01,2.632206661516008239e+00,-3.337430873487883254e+00,2.009330183223647204e+00
2.096290270924660604e+01,-1.466690192623011590e+01,2.635053101857223190e+00,-3.333549082390339091e+00,2.004781266929557493e+00
2.097253639615342635e+01,-1.476888653625907111e+01,2.638197994336439756e+00,-3.329734801548093870e+00,2.000224927882545245e+00
2.098217008306025022e+01,-1.487153230814346472e+01,2.641650860774362286e+00,-3.325989536583135564e+00,1.995661329757463243e+00
2.099180376996707054e+01,-1.497478133378984211e+01,2.645421341333144216e+00,-3.322314639296689798e+00,1.991090647916016643e+00
2.100143745687389796e+01,-1.507857054365743110e+01,2.649519191057351897e+00,-3.318711287484166217e+00,1.986513060234741612e+00
2.101107114378071827e+01,-1.518283138447479175e+01,2.653954278545629375e+00,-3.315180509104208362e+00,1.981928738070433127e+00
2.102070483068754214e+01,-1.528748936726063157e+01,2.658736578828845509e+00,-3.311723243767657365e+00,1.977337840018588588e+00
2.103033851759436246e+01,-1.539246351105151334e+01,2.663876152649442997e+00,-3.308340423439378064e+00,1.972740510312885220e+00
2.103997220450118633e+01,-1.549766573987750640e+01,2.669383106771531455e+00,-3.305033048445763733e+00,1.968136882354537542e+00
2.104960589140801375e+01,-1.560300030686310002e+01,2.675267534027523375e+00,-3.301802236104363075e+00,1.963527086347326867e+00
2.105923957831483406e+01,-1.570836331431669919e+01,2.681539436310434343e+00,-3.298649227226913450e+00,1.958911258793083476e+00
2.106887326522165793e+01,-1.581364237325427524e+01,2.688208637253755917e+00,-3.295575348095656665e+00,1.954289551036284767e+00
2.107850695212847825e+01,-1.591871640741130278e+01,2.695284692755336664e+00,-3.292581938657681562e+00,1.949662134307041050e+00
2.108814063903530212e+01,-1.602345556730879395e+01,2.702776806271923959e+00,-3.289670267744951193e+00,1.945029199727978053e+00
2.109777432594212243e+01,-1.612772119211133415e+01,2.710693752230053821e+00,-3.286841460113306024e+00,1.940390953227377313e+00
2.110740801284894985e+01,-1.623136575050934027e+01,2.719043806023769605e+00,-3.284096456781020468e+00,1.935747606805383381e+00
2.111704169975577017e+01,-1.633423271000015120e+01,2.727834674425140271e+00,-3.281436020463890824e+00,1.931099368687751783e+00
2.112667538666259404e+01,-1.643615632235672663e+01,2.737073417349727311e+00,-3.278860784663557126e+00,1.926446435248102551e+00
2.113630907356941435e+01,-1.653696136068156264e+01,2.746766351844432741e+00,-3.276371332056839059e+00,1.921788987077222899e+00
2.114594276047623822e+01,-1.663646288566508957e+01,2.756918932107268905e+00,-3.273968279072827503e+00,1.917127190368868916e+00
2.115557644738306564e+01,-1.673446614190718051e+01,2.767535604565443119e+00,-3.271652341551181564e+00,1.912461203227920681e+00
2.116521013428988596e+01,-1.683076668120991215e+01,2.778619643029296871e+00,-3.269424361789186495e+00,1.907791185048220539e+00
2.117484382119670983e+01,-1.692515077871277285e+01,2.790172973890685082e+00,-3.267285288559849565e+00,1.903117306185810431e+00
2.118447750810353014e+01,-1.701739615837818675e+01,2.802196003689494841e+00,-3.265236115530752770e+00,1.898439755045038480e+00
2.119411119501035401e+01,-1.710727299167074023e+01,2.814687460349857062e+00,-3.263277795857548735e+00,1.893758740438155286e+00
2.120374488191717433e+01,-1.719454509397299091e+01,2.827644255277037111e+00,-3.261411157907715186e+00,1.889074488460149581e+00
2.121337856882400175e+01,-1.727897123026238901e+01,2.841061367623289868e+00,-3.259636846927730147e+00,1.884387234736250916e+00
2.122301225573082206e+01,-1.736030645953544038e+01,2.854931746338210896e+00,-3.257955309986884540e+00,1.879697214273797101e+00
2.123264594263764593e+01,-1.743830349087074083e+01,2.869246222104382849e+00,-3.256366828870153718e+00,1.875004651874985662e+00
2.124227962954446625e+01,-1.751271407840047445e+01,2.883993421271363378e+00,-3.254871591454131519e+00,1.870309755923164508e+00
2.125191331645129011e+01,-1.758329052875852483e+01,2.899159677660565482e+00,-3.253469780653083454e+00,1.865612717378629437e+00
2.126154700335811398e+01,-1.764978741532391737e+01,2.914728944571271185e+00,-3.252161654672760971e+00,1.860913714292846466e+00
2.127118069026493785e+01,-1.771196357889640893e+01,2.930682716437098545e+00,-3.250947594685492881e+00,1.856212920519874743e+00
2.128081437717176172e+01,-1.776958444578400886e+01,2.946999974968842917e+00,-3.249828105499954933e+00,1.851510516051894983e+00
2.129044806407858204e+01,-1.782242462460179766e+01,2.963657176311774943e+00,-3.248803768598262476e+00,1.846806695905287121e+00
2.130008175098540590e+01,-1.787027067304100569e+01,2.980628292895805664e+00,-3.247875161005216782e+00,1.842101674888558804e+00
2.130971543789222622e+01,-1.791292387726632285e+01,2.997884916874759220e+00,-3.247042763672760568e+00,1.837395686780797233e+00
2.131934912479905364e+01,-1.795020287504796030e+01,3.015396423256998748e+00,-3.246306886354734189e+00,1.832688978091325804e+00
2.132898281170587396e+01,-1.798194598315365766e+01,3.033130182660189522e+00,-3.245667631285339638e+00,1.827981798175542183e+00
2.133861649861269782e+01,-1.800801315040503070e+01,3.051051808554939182e+00,-3.245124906674815790e+00,1.823274388573763227e+00
2.134825018551951814e+01,-1.802828753009876195e+01,3.069125423363919136e+00,-3.244678486389058314e+00,1.818566974692200411e+00
2.135788387242634201e+01,-1.804267672525533683e+01,3.087313931785506060e+00,-3.244328098491689349e+00,1.813859762276611498e+00
2.136751755933316588e+01,-1.805111378776426179e+01,3.105579296599080052e+00,-3.244073516656018175e+00,1.809152939730235721e+00
2.137715124623998975e+01,-1.805355803959099248e+01,3.123882819360046970e+00,-3.243914627405438011e+00,1.804446685606310163e+00
2.138678493314681361e+01,-1.804999573681162417e+01,-3.140999874098753697e+00,-3.243851453086712411e+00,1.799741179068659491e+00
2.139641862005363393e+01,-1.804044053387955771e+01,-3.122737292827133082e+00,-3.243884123429122024e+00,1.795036610217785045e+00
2.140605230696045780e+01,-1.802493365085388888e+01,-3.104553589120514712e+00,-3.244012803710801141e+00,1.790333187194931064e+00
2.141568599386727811e+01,-1.800354362250273965e+01,-3.086486976957472095e+00,-3.244237600468752092e+00,1.785631137905719035e+00
2.142531968077410554e+01,-1.797636552701862200e+01,-3.068574681019065054e+00,-3.244558472511797298e+00,1.780930705780396472e+00
2.143495336768092585e+01,-1.794351965066542931e+01,-3.050852592189103429e+00,-3.244975173655750833e+00,1.776232140748549293e+00
2.144458705458774972e+01,-1.790514962626046014e+01,-3.033354957416959596e+00,-3.245487244428890250e+00,1.771535688032555678e+00
2.145422074149457004e+01,-1.786142016306583002e+01,-3.016114121138409487e+00,-3.246094055643338194e+00,1.766841578031132620e+00
2.146385442840139390e+01,-1.781251453880922853e+01,-2.999160327647749646e+00,-3.246794891400899719e+00,1.762150020268306250e+00
2.147348811530821777e+01,-1.775863203526243694e+01,-2.982521584060597419e+00,-3.247589047329895173e+00,1.757461203203798394e+00
2.148312180221504164e+01,-1.769998546506311143e+01,-2.966223574749433656e+00,-3.248475915147770898e+00,1.752775299979919765e+00
2.149275548912186551e+01,-1.763679887163948479e+01,-2.950289612930611316e+00,-3.249455028463427819e+00,1.748092478422789586e+00
2.150238917602868582e+01,-1.756930540842953192e+01,-2.934740614760049660e+00,-3.250526056013585130e+00,1.743412912342151788e+00
2.151202286293550969e+01,-1.749774534258048320e+01,-2.919595085550293678e+00,-3.251688743989788577e+00,1.738736790765401885e+00
2.152165654984233001e+01,-1.742236410054154305e+01,-2.904869114773413585e+00,-3.252942824211972894e+00,1.734064322325963525e+00
2.153129023674915743e+01,-1.734341028516918115e+01,-2.890576383749900558e+00,-3.254287915165860134e+00,1.729395733438919391e+00
2.154092392365597775e+01,-1.726113363929937350e+01,-2.876728194792758764e+00,-3.255723445264562699e+00,1.724731260726304782e+00
2.155055761056280161e+01,-1.717578299158430610e+01,-2.863333531430955148e+00,-3.257248621359941865e+00,1.720071139862224818e+00
2.156019129746962193e+01,-1.708760427457742992e+01,-2.850399155939256524e+00,-3.258862452320029135e+00,1.715415594087061457e+00
2.156982498437644580e+01,-1.699683873336350004e+01,-2.837929743945829308e+00,-3.260563821260347162e+00,1.710764825765589636e+00
2.157945867128326967e+01,-1.690372143538303362e+01,-2.825928048555269800e+00,-3.262351585552163868e+00,1.706119013490421388e+00
2.158909235819009353e+01,-1.680848015047636679e+01,-2.814395080630281765e+00,-3.264224675329916892e+00,1.701478315610306602e+00
2.159872604509691740e+01,-1.671133460756327338e+01,-2.803330289483991322e+00,-3.266182161424767472e+00,1.696842879166568396e+00
2.160835973200373772e+01,-1.661249607017900232e+01,-2.792731729978171096e+00,-3.268223272474007235e+00,1.692212851610037205e+00
2.161799341891056159e+01,-1.651216712672071552e+01,-2.782596207305917169e+00,-3.270347355854781757e+00,1.687588391825178391e+00
2.162762710581738190e+01,-1.641054157598496488e+01,-2.772919397877956271e+00,-3.272553793701669100e+00,1.682969677164742883e+00
2.163726079272420577e+01,-1.630780430759283917e+01,-2.763695951528521988e+00,-3.274841898681385643e+00,1.678356904353682344e+00
2.164689447963102964e+01,-1.620413112270030354e+01,-2.754919584696862600e+00,-3.277210820410758174e+00,1.673750283920942827e+00
2.165652816653785351e+01,-1.609968849755527032e+01,-2.746583175119202913e+00,-3.279659490514102327e+00,1.669150029734168594e+00
2.166616185344467382e+01,-1.599463334273746185e+01,-2.738678865826853492e+00,-3.282186623100881384e+00,1.664556346678063070e+00
2.167579554035149769e+01,-1.588911283898898574e+01,-2.731198180948840371e+00,-3.284790771158731637e+00,1.659969420093904802e+00
2.168542922725832156e+01,-1.578326442863198054e+01,-2.724132149766679944e+00,-3.287470422785006896e+00,1.655389410106747672e+00
2.169506291416514543e+01,-1.567721601150956801e+01,-2.717471430623802142e+00,-3.290224109233174765e+00,1.650816452544600743e+00
2.170469660107196930e+01,-1.557108634666394309e+01,-2.711206424160879536e+00,-3.293050493011613344e+00,1.646250666214017055e+00
2.171433028797878961e+01,-1.546498561113667414e+01,-2.705327366539939771e+00,-3.295948409921769073e+00,1.641692164409926935e+00
2.172396397488561348e+01,-1.535901603101826929e+01,-2.699824397396485054e+00,-3.298916852364816243e+00,1.637141067264212824e+00
2.173359766179243380e+01,-1.525327248815959713e+01,-2.694687602905481150e+00,-3.301954898562213803e+00,1.632597511260447387e+00
2.174323134869925767e+01,-1.514784302189026732e+01,-2.689907039809036782e+00,-3.305061608421568931e+00,1.628061653052184532e+00
2.175286503560608153e+01,-1.504280918323118144e+01,-2.685472749884569854e+00,-3.308235916852996006e+00,1.623533666388293994e+00
2.176249872251290540e+01,-1.493824624739896478e+01,-2.681374775092689511e+00,-3.311476556362805468e+00,1.619013732984148302e+00
2.177213240941972572e+01,-1.483422333413002292e+01,-2.677603181395693088e+00,-3.314782032339098183e+00,1.614502029981473630e+00
2.178176609632654959e+01,-1.473080351157944179e+01,-2.674148094756339411e+00,-3.318150659012120141e+00,1.609998717675030999e+00
2.179139978323337346e+01,-1.462804396105122962e+01,-2.670999747537002644e+00,-3.321580646138905912e+00,1.605503931137278295e+00
2.180103347014019732e+01,-1.452599625703416208e+01,-2.668148529044835016e+00,-3.325070211325891201e+00,1.601017778247194379e+00
2.181066715704702119e+01,-1.442470677770711696e+01,-2.665585031635286040e+00,-3.328617685080868860e+00,1.596540344751046447e+00
2.182030084395384151e+01,-1.432421721772286105e+01,-2.663300084234087706e+00,-3.332221577563032611e+00,1.592071704901895313e+00
2.182993453086066538e+01,-1.422456514100416314e+01,-2.661284768148650226e+00,-3.335880587102779682e+00,1.587611934557030979e+00
2.183956821776748569e+01,-1.412578449663324420e+01,-2.659530414630191686e+00,-3.339593547677745633e+00,1.583161122856842296e+00
2.184920190467430956e+01,-1.402790602967675149e+01,-2.658028588385244806e+00,-3.343359330627810433e+00,1.578719378997159195e+00
2.185883559158113343e+01,-1.393095754780980755e+01,-2.656771064681593408e+00,-3.347176729608287271e+00,1.574286832034358374e+00
2.186846927848795730e+01,-1.383496404469791941e+01,-2.655749808836814108e+00,-3.351044363004874960e+00,1.569863623713868783e+00
2.187810296539477761e+01,-1.373994771999161379e+01,-2.654956965422835324e+00,-3.354960623143925513e+00,1.565449896384472739e+00
2.188773665230160148e+01,-1.364592796186088464e+01,-2.654384860960253611e+00,-3.358923687989689544e+00,1.561045779538161815e+00
2.189737033920842535e+01,-1.355292136375334877e+01,-2.654026019323316277e+00,-3.362931592601267727e+00,1.556651378954377218e+00
2.190700402611524567e+01,-1.346094183126359667e+01,-2.653873184913902339e+00,-3.366982339853648476e+00,1.552266771688921576e+00
2.191663771302207309e+01,-1.337000080289700854e+01,-2.653919346124436363e+00,-3.371074018090978619e+00,1.547892008440621803e+00
2.192627139992889340e+01,-1.328010757009211851e+01,-2.654157751415174182e+00,-3.375204891043621647e+00,1.543527122651531691e+00
2.193590508683571727e+01,-1.319126964879263042e+01,-2.654581912484129891e+00,-3.379373433280258077e+00,1.539172143691720951e+00
2.194553877374253759e+01,-1.310349313692738349e+01,-2.655185592809238937e+00,-3.383578300413392359e+00,1.534827110244382897e+00
2.195517246064936145e+01,-1.301678299443072184e+01,-2.655962784116619346e+00,-3.387818242563610305e+00,1.530492079914836046e+00
2.196480614755618532e+01,-1.293114320382938054e+01,-2.656907676783327510e+00,-3.392091986514152779e+00,1.526167132175235475e+00
2.197443983446300919e+01,-1.284657680316409767e+01,-2.658014631796921101e+00,-3.396398121504483392e+00,1.521852363712310030e+00
2.198407352136982951e+01,-1.276308581876663339e+01,-2.659278161216699132e+00,-3.400735022827658049e+00,1.517547877494885844e+00
2.199370720827665338e+01,-1.268067115245068877e+01,-2.660692921355141571e+00,-3.405100836456380620e+00,1.513253768755460360e+00
2.200334089518347724e+01,-1.259933248806017936e+01,-2.662253718972897421e+00,-3.409493529987837945e+00,1.508970112024782706e+00
2.201297458209029756e+01,-1.251906827324599014e+01,-2.663955526848791333e+00,-3.413910995536704185e+00,1.504696953081424926e+00
2.202260826899712498e+01,-1.243987580684801486e+01,-2.665793502320429997e+00,-3.418351174645340329e+00,1.500434308251409110e+00
2.203224195590394530e+01,-1.236175142823355344e+01,-2.667763001596104022e+00,-3.422812168480713790e+00,1.496182171330128652e+00
2.204187564281076916e+01,-1.228469077267648757e+01,-2.669859584017538090e+00,-3.427292300644472434e+00,1.491940526136495748e+00
2.205150932971758948e+01,-1.220868903595688337e+01,-2.672079003558417210e+00,-3.431790113725709190e+00,1.487709361018922705e+00
2.206114301662441335e+01,-1.213374118786873623e+01,-2.674417188719550253e+00,-3.436304300254990451e+00,1.483488681021865041e+00
2.207077670353123722e+01,-1.205984208901823784e+01,-2.676870215459050240e+00,-3.440833588218665806e+00,1.479278514080986318e+00
